[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.util.Comparator source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.String$CaseInsensitiveComparator source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.misc.VM source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.misc.CDS source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.access.JavaLangReflectAccess source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.reflect.ReflectAccess source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.access.SharedSecrets source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.reflect.ReflectionFactory source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.io.ObjectStreamClass source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.Math source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.reflect.ReflectionFactory$Config source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.access.JavaLangRefAccess source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.ref.Reference$1 source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.ref.ReferenceQueue source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.ref.ReferenceQueue$Null source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.ref.ReferenceQueue$Lock source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.access.JavaLangAccess source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] java.lang.System$1 source: shared objects file
[2025-11-08T17:24:47.005+0100][0.016s][info][class,load  ] jdk.internal.util.SystemProps source: shared objects file
